CustomerID,PhoneNum,Email,,State,Country,Gender,Upd_JoinDate,Upd_LastPurchDate,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Upd_AccCreationDate,AccountStatus,Upd_LastUpdateDate,Updated_Referrer_Id,Domain of mail,Sum of Age,Sum of TotalSpent,Sum of LoyaltyPoints,Sum of PurchaseFrequency,Sum of FeedbackRating,Sum of OrderWise
Cust_7079,231-201-8404,linda.wilson@yahoo.com,,Illinois,Turkey,Male,24-Aug-24,23-Oct-24,Bronze,Credit Card,Others,15-Aug-24,Active,08-Mar-24,Cust_7079,yahoo.com,44,7099.58,250,6,2.9,7079
Cust_7080,784-920-9976,william.lewis@outlook.com,,Illinois,Malta,Female,23-Oct-24,05-Jun-24,Bronze,Credit Card,Divorced,18-Jun-24,Inactive,10-Apr-24,Cust_7080,outlook.com,57,7721.34,230,11,5,7080
Cust_7081,001-898-2531,courtney.young@outlook.com,,Kansas,Cuba,Female,06-Oct-24,23-Oct-24,Bronze,Credit Card,Married,18-Sep-24,Inactive,24-May-24,Cust_9050,outlook.com,44,1243.89,318,6,2.9,7081
Cust_7082,001-395-9303,steve.steele@gmail.com,,Ohio,San Marino,Female,15-Jan-24,23-Oct-24,Gold,PayPal,Others,23-Oct-24,Active,06-Jun-24,Cust_7082,gmail.com,67,7648.89,87,11,2.9,7082
Cust_7083,656-356-0370,kathleen.brock@outlook.com,,Indiana,Saint Martin,Other,25-Feb-24,23-Oct-24,Platinum,Credit Card,Married,23-Oct-24,Inactive,10-Jul-24,Cust_7083,outlook.com,44,9979.98,250,6,4.3,7083
Cust_7084,001-815-8772,natalie.tran@gmail.com,,Wyoming,Finland,Male,12-Mar-24,18-Jul-24,Silver,Credit Card,Single,23-Oct-24,Inactive,16-Aug-24,Cust_1823,gmail.com,44,4949.96,92,6,2.9,7084
Cust_7085,380-529-6567,christian.salazar@outlook.com,,Florida,Albania,Female,23-Oct-24,25-Jan-24,Bronze,PayPal,Divorced,23-Oct-24,Active,10-Feb-24,Cust_5414,outlook.com,44,3582.92,18,6,2.9,7085
Cust_7086,499-443-0836,dennis.byrd@gmail.com,,Wisconsin,Malawi,Male,04-Mar-24,26-Jul-24,Platinum,Debit Card,Single,23-Oct-24,Inactive,03-Oct-24,Cust_2461,gmail.com,44,3060.97,205,1,3.4,7086
Cust_7087,876-441-5156,patricia.wright@outlook.com,,Maryland,Korea,Female,23-Oct-24,26-May-24,Silver,Cash,Others,23-Oct-24,Inactive,24-Mar-24,Cust_7087,outlook.com,44,747.04,141,6,2.9,7087
Cust_7088,945-304-4026,george.jones@yahoo.com,,Montana,Saint Vincent and the Grenadines,Male,29-Mar-24,23-Oct-24,Bronze,PayPal,Others,23-Oct-24,Active,02-Jan-24,Cust_7088,yahoo.com,44,8446.39,250,6,3,7088
Cust_7089,953-770-8575,rebecca.mueller@gmail.com,,California,Belarus,Male,02-Jan-24,23-Oct-24,Gold,Credit Card,Single,23-Oct-24,Active,16-Feb-24,Cust_512,gmail.com,44,5150.4,250,6,4.1,7089
Cust_7090,290-937-2854,christine.peterson@outlook.com,,North Dakota,Morocco,Male,27-Aug-24,28-Jul-24,Silver,Cash,Single,31-Aug-24,Inactive,13-Sep-24,Cust_7090,outlook.com,25,3007.42,250,6,2.9,7090
Cust_7091,654-492-0429,shannon.tucker@outlook.com,,Washington,United States Virgin Islands,Female,23-Oct-24,06-Mar-24,Bronze,Debit Card,Others,11-May-24,Active,18-Jul-24,Cust_1135,outlook.com,44,5179.83,39,6,2.9,7091
Cust_7092,802-904-4714,dillon.jones@yahoo.com,,South Carolina,Chad,Male,27-Mar-24,23-Oct-24,Others,Credit Card,Single,23-Oct-24,Inactive,06-Sep-24,Cust_7092,yahoo.com,25,7952.79,250,2,3.6,7092
Cust_7093,163-471-0899,brandon.barker@yahoo.com,,Delaware,Romania,Male,01-Sep-24,19-Jul-24,Silver,Debit Card,Divorced,23-Oct-24,Active,03-Feb-24,Cust_7093,yahoo.com,44,9507.87,191,1,2.9,7093
Cust_7094,132-748-0422,alexandra.perez@gmail.com,,Florida,Tuvalu,Other,23-Oct-24,21-Aug-24,Platinum,Debit Card,Married,18-May-24,Inactive,24-Jan-24,Cust_7094,gmail.com,44,9991.54,410,10,2.5,7094
Cust_7095,492-598-3874,taylor.smith@outlook.com,,Arkansas,Monaco,Male,16-Jun-24,07-Oct-24,Gold,Debit Card,Divorced,02-Feb-24,Active,08-Jan-24,Cust_6110,outlook.com,47,7449.38,250,6,2.9,7095
Cust_7096,459-303-0693,stephanie.moore@yahoo.com,,South Dakota,Switzerland,Male,06-Jun-24,16-Feb-24,Bronze,Credit Card,Divorced,18-Feb-24,Inactive,06-Apr-24,Cust_8763,yahoo.com,44,3709.94,472,6,2.9,7096
Cust_7097,354-467-5643,emily.zavala@outlook.com,,South Dakota,Gambia,Other,23-Oct-24,23-Oct-24,Gold,Cash,Single,23-Oct-24,Inactive,12-Apr-24,Cust_7097,outlook.com,44,805.73,250,6,3.1,7097
Cust_7098,346-817-7388,bobby.hill@gmail.com,,Louisiana,British Virgin Islands,Female,14-May-24,23-Oct-24,Bronze,PayPal,Divorced,23-Oct-24,Inactive,27-Mar-24,Cust_4167,gmail.com,44,8405.53,139,6,1.9,7098
Cust_7099,415-437-4735,brittany.barrera@gmail.com,,Michigan,Togo,Male,12-Apr-24,23-Oct-24,Platinum,Cash,Divorced,23-Oct-24,Active,12-Sep-24,Cust_7099,gmail.com,44,1735.81,250,5,2.9,7099
Cust_7100,407-6-,cassandra.terry@gmail.com,,New York,Indonesia,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Single,03-Jan-24,Active,27-Jan-24,Cust_1356,gmail.com,44,9299.55,250,6,2.3,7100
Cust_7101,001-729-7023,sarah.thomas@gmail.com,,Arizona,Swaziland,Other,06-May-24,01-Sep-24,Platinum,Debit Card,Single,20-Sep-24,Active,05-Mar-24,Cust_2036,gmail.com,44,503.09,250,6,2.9,7101
Cust_7102,215-7-,don.dean@outlook.com,,Nebraska,Germany,Male,23-Oct-24,08-Feb-24,Bronze,PayPal,Married,12-Jan-24,Active,20-Apr-24,Cust_7102,outlook.com,23,6231.48,250,4,3.7,7102
Cust_7103,622-219-0508,kevin.anderson@gmail.com,,Oregon,Burundi,Female,23-Oct-24,23-Oct-24,Gold,Debit Card,Married,23-Oct-24,Active,26-Aug-24,Cust_6686,gmail.com,44,5783.24,250,6,3,7103
Cust_7104,001-762-8415,jessica.jackson@outlook.com,,Ohio,Malaysia,Other,23-Oct-24,23-Oct-24,Others,Cash,Married,23-Feb-24,Active,02-Mar-24,Cust_7104,outlook.com,44,9850.11,203,6,2.9,7104
Cust_7105,470-928-0239,howard.maxwell@gmail.com,,California,Uganda,Female,19-Sep-24,18-Jun-24,Gold,Debit Card,Others,23-Oct-24,Active,11-Mar-24,Cust_5215,gmail.com,44,1960.02,6,5,2.9,7105
Cust_7106,765-870-6708,mary.johnson@outlook.com,,Montana,Dominican Republic,Female,23-Oct-24,23-Oct-24,Silver,Debit Card,Single,23-Oct-24,Inactive,10-Jan-24,Cust_8314,outlook.com,44,5223.95,250,6,2.9,7106
Cust_7107,193-549-9990,anthony.diaz@gmail.com,,Maryland,Norway,Other,03-Sep-24,23-Oct-24,Bronze,Cash,Others,23-Oct-24,Inactive,22-Feb-24,Cust_1304,gmail.com,70,7170.2,481,6,3.2,7107
Cust_7108,127-054-8788,larry.stone@gmail.com,,Indiana,Pitcairn Islands,Other,11-Oct-24,14-Oct-24,Gold,Cash,Married,23-Mar-24,Active,04-Jan-24,Cust_7108,gmail.com,67,3528.41,250,4,2.9,7108
Cust_7109,001-820-8433,summer.mcknight@gmail.com,,Illinois,Sierra Leone,Female,24-Feb-24,02-Feb-24,Silver,Credit Card,Divorced,23-Oct-24,Inactive,03-Oct-24,Cust_7109,gmail.com,44,7997.69,250,5,2.9,7109
Cust_7110,447-338-1252,russell.gonzalez@outlook.com,,California,Russian Federation,Female,23-Oct-24,23-Oct-24,Others,Cash,Single,14-Jul-24,Active,29-Feb-24,Cust_9465,outlook.com,70,3051.6,250,3,2.9,7110
Cust_7111,399-445-8622,daniel.singleton@yahoo.com,,Iowa,Myanmar,Female,02-Jun-24,21-Apr-24,Platinum,Credit Card,Others,12-May-24,Active,17-Jul-24,Cust_9424,yahoo.com,28,8391.72,250,6,2.9,7111
Cust_7112,165-981-3136,alexander.sanders@yahoo.com,,Colorado,Mauritius,Other,23-Apr-24,23-Oct-24,Gold,Credit Card,Others,21-Apr-24,Active,06-Oct-24,Cust_2610,yahoo.com,28,1791.51,250,6,1.5,7112
Cust_7113,892-216-8339,jeremy.park@yahoo.com,,Minnesota,Turkmenistan,Other,23-Oct-24,11-Jul-24,Others,Credit Card,Divorced,23-Oct-24,Active,27-Mar-24,Cust_5937,yahoo.com,44,4319.76,71,5,2.9,7113
Cust_7114,689-918-8220,keith.stephens@gmail.com,,Pennsylvania,Benin,Female,07-Mar-24,23-Oct-24,Silver,Credit Card,Single,23-Oct-24,Active,14-Sep-24,Cust_2641,gmail.com,44,6957.65,345,6,3.5,7114
Cust_7115,001-586-5823,kaylee.phillips@gmail.com,,Nebraska,Greenland,Female,23-Oct-24,16-Jul-24,Silver,Credit Card,Single,23-Oct-24,Active,25-Jun-24,Cust_7115,gmail.com,39,8009.38,239,6,2.9,7115
Cust_7116,166-293-7373,isabel.smith@gmail.com,,South Carolina,Netherlands,Other,10-Feb-24,16-Jan-24,Others,PayPal,Divorced,23-Oct-24,Active,19-May-24,Cust_7116,gmail.com,51,8943.63,108,6,2.2,7116
Cust_7117,261-219-2737,robert.clarke@outlook.com,,Vermont,Belgium,Male,23-Oct-24,03-Apr-24,Silver,Credit Card,Single,04-Jun-24,Inactive,16-Jun-24,Cust_3115,outlook.com,30,1385.51,462,6,3.5,7117
Cust_7118,741-468-6766,kevin.morales@gmail.com,,Delaware,Bulgaria,Female,23-Oct-24,23-Oct-24,Platinum,Cash,Divorced,09-Mar-24,Active,18-Feb-24,Cust_7118,gmail.com,70,6853.36,103,6,2.9,7118
Cust_7119,480-683-3516,kimberly.garcia@gmail.com,,Tennessee,Australia,Other,02-Feb-24,26-Mar-24,Others,PayPal,Others,23-Oct-24,Active,01-Feb-24,Cust_9257,gmail.com,41,432.52,213,7,2.9,7119
Cust_7120,223-350-1907,todd.solis@gmail.com,,Florida,Cambodia,Female,23-Oct-24,23-Oct-24,Others,PayPal,Others,15-Jan-24,Inactive,21-Jul-24,Cust_6386,gmail.com,44,9354.97,250,6,2.9,7120
Cust_7121,227-871-2163,walter.nguyen@gmail.com,,Virginia,Slovenia,Female,23-Oct-24,17-Jan-24,Silver,Cash,Married,04-Mar-24,Active,28-May-24,Cust_506,gmail.com,44,443.46,216,6,2.9,7121
Cust_7122,753-798-0384,ariel.russell@gmail.com,,North Carolina,Singapore,Female,17-Apr-24,28-Feb-24,Others,Debit Card,Others,11-Jun-24,Active,20-Jan-24,Cust_7541,gmail.com,44,9441.62,183,6,2.9,7122
Cust_7123,982-988-8136,natalie.jones@gmail.com,,Iowa,Kazakhstan,Male,23-Oct-24,22-May-24,Others,PayPal,Others,23-Jul-24,Active,05-Apr-24,Cust_3993,gmail.com,44,5893.29,470,6,1.7,7123
Cust_7124,001-274-4336,matthew.nixon@yahoo.com,,Kentucky,Antarctica (the territory South of 60 deg S),Male,13-Feb-24,23-Oct-24,Others,PayPal,Divorced,23-Oct-24,Inactive,30-Aug-24,Cust_3311,yahoo.com,22,3671.56,250,6,2.5,7124
Cust_7125,001-217-4017,tara.bennett@yahoo.com,,Nebraska,Anguilla,Female,09-Jun-24,23-Oct-24,Silver,Credit Card,Married,24-Jul-24,Inactive,03-Jul-24,Cust_6616,yahoo.com,30,5181.64,251,11,2.9,7125
Cust_7126,127-841-4806,tony.allen@gmail.com,,Michigan,Cape Verde,Other,23-Oct-24,07-May-24,Bronze,Credit Card,Married,06-Mar-24,Inactive,11-Jun-24,Cust_7126,gmail.com,23,5436.19,407,6,2.9,7126
Cust_7127,242-765-7970,alexander.wong@gmail.com,,South Dakota,Rwanda,Male,23-Oct-24,11-Jul-24,Silver,Credit Card,Divorced,23-Oct-24,Active,27-Mar-24,Cust_596,gmail.com,44,9663.29,250,6,2.8,7127
Cust_7128,480-377-8716,raymond.clark@yahoo.com,,Nevada,Holy See (Vatican City State),Other,29-Aug-24,23-Oct-24,Bronze,Debit Card,Single,23-Oct-24,Active,22-Apr-24,Cust_1189,yahoo.com,44,4815.88,277,6,2.7,7128
Cust_7129,806-469-5583,brenda.bryant@outlook.com,,Maine,Panama,Other,03-Feb-24,23-Sep-24,Bronze,Credit Card,Married,07-Apr-24,Active,05-Jan-24,Cust_7129,outlook.com,40,372.21,250,11,3.1,7129
Cust_7130,128-158-5383,robert.hoffman@outlook.com,,Nevada,Russian Federation,Other,23-Oct-24,23-Oct-24,Gold,PayPal,Divorced,23-Oct-24,Active,24-May-24,Cust_491,outlook.com,44,3187.76,58,8,2.2,7130
Cust_7131,406-905-4986,deborah.day@gmail.com,,North Dakota,Lithuania,Male,23-Oct-24,23-Oct-24,Gold,Credit Card,Single,19-Jun-24,Active,01-Jun-24,Cust_7131,gmail.com,44,4030.63,250,6,4.5,7131
Cust_7132,249-232-4451,james.russo@gmail.com,,Alabama,Gambia,Male,18-Aug-24,23-Oct-24,Platinum,Cash,Others,02-Mar-24,Active,29-Jul-24,Cust_6584,gmail.com,44,626.62,250,10,2.9,7132
Cust_7133,570-846-9164,gary.wilson@gmail.com,,North Carolina,Ghana,Other,12-Feb-24,23-Oct-24,Platinum,Cash,Single,23-Oct-24,Active,24-Sep-24,Cust_6190,gmail.com,44,788.81,430,6,2.9,7133
Cust_7134,983-579-9548,miranda.roberts@gmail.com,,Colorado,Cook Islands,Other,17-Jun-24,24-Jun-24,Platinum,PayPal,Others,23-Oct-24,Active,04-Apr-24,Cust_7134,gmail.com,44,5227.54,41,6,2.9,7134
Cust_7135,911-206-8658,shawn.fowler@gmail.com,,Texas,Qatar,Other,28-Apr-24,06-Feb-24,Silver,Credit Card,Married,23-Oct-24,Active,09-Jun-24,Cust_6325,gmail.com,44,1387.97,62,6,2.9,7135
Cust_7136,737-596-3300,calvin.nelson@gmail.com,,Oregon,Estonia,Female,12-Feb-24,23-Oct-24,Silver,Credit Card,Others,04-Feb-24,Inactive,21-Aug-24,Cust_4490,gmail.com,62,2940.66,272,6,2.9,7136
Cust_7137,566-464-2168,elizabeth.ward@gmail.com,,New Mexico,Saint Vincent and the Grenadines,Male,23-Oct-24,07-Feb-24,Platinum,Cash,Divorced,23-Oct-24,Active,14-Aug-24,Cust_5750,gmail.com,44,3420.12,250,6,1.1,7137
Cust_7138,120-447-3328,jill.allen@gmail.com,,Minnesota,Zimbabwe,Male,01-Mar-24,28-May-24,Gold,Cash,Others,16-Jul-24,Active,19-May-24,Cust_8550,gmail.com,44,4662.52,250,6,1.9,7138
Cust_7139,930-667-6876,timothy.norris@outlook.com,,Washington,Bahamas,Female,18-Jan-24,23-Oct-24,Silver,Cash,Divorced,23-Oct-24,Active,10-Jan-24,Cust_7139,outlook.com,27,6889.68,462,6,2.9,7139
Cust_7140,948-373-7429,joy.ray@outlook.com,,Vermont,Tanzania,Other,23-Jun-24,23-Oct-24,Silver,PayPal,Others,23-Oct-24,Active,05-Apr-24,Cust_7140,outlook.com,25,4297.2,13,6,4.7,7140
Cust_7141,205-920-2953,daniel.williams@gmail.com,,Kentucky,Jersey,Other,29-Jul-24,22-Aug-24,Silver,Cash,Single,22-Mar-24,Inactive,11-Sep-24,Cust_2145,gmail.com,44,6685.2,250,5,2.9,7141
Cust_7142,168-757-4987,richard.harris@outlook.com,,Wyoming,Singapore,Male,25-Sep-24,23-Oct-24,Platinum,Cash,Married,23-Oct-24,Active,11-Mar-24,Cust_8864,outlook.com,28,864.98,287,2,1.3,7142
Cust_7143,655-925-2346,laurie.delgado@gmail.com,,Arkansas,Monaco,Other,28-Jan-24,17-Mar-24,Silver,Cash,Others,16-Jul-24,Inactive,29-Feb-24,Cust_7272,gmail.com,44,6889.42,250,5,1.6,7143
Cust_7144,558-878-5390,patrick.ellis@yahoo.com,,Arizona,Iran,Male,23-Oct-24,23-Oct-24,Bronze,PayPal,Married,23-Oct-24,Active,14-Sep-24,Cust_507,yahoo.com,44,5060.41,250,1,4.6,7144
Cust_7145,605-767-1778,michael.robinson@yahoo.com,,North Dakota,United States of America,Female,23-Oct-24,23-Oct-24,Others,PayPal,Others,07-Sep-24,Inactive,12-Mar-24,Cust_1080,yahoo.com,44,7134.78,388,2,3.5,7145
Cust_7146,549-3-,claudia.cox@yahoo.com,,Missouri,Mongolia,Male,22-Jan-24,17-Apr-24,Bronze,Debit Card,Others,13-Jan-24,Active,17-Aug-24,Cust_1667,yahoo.com,44,2162.41,120,6,2.9,7146
Cust_7147,449-719-6994,kyle.meza@gmail.com,,Colorado,Sao Tome and Principe,Male,23-Oct-24,23-Oct-24,Others,PayPal,Others,15-Apr-24,Active,02-Mar-24,Cust_6054,gmail.com,30,9302.47,486,6,2.9,7147
Cust_7148,550-219-3647,lisa.alvarez@gmail.com,,Idaho,Afghanistan,Female,22-Mar-24,17-Feb-24,Platinum,Credit Card,Single,25-Aug-24,Active,05-Mar-24,Cust_7148,gmail.com,44,9449.71,250,3,2.9,7148
Cust_7149,001-285-9125,diane.young@gmail.com,,Colorado,Palau,Other,23-Oct-24,25-Sep-24,Platinum,Cash,Single,23-Oct-24,Inactive,16-Feb-24,Cust_8400,gmail.com,59,1470.85,63,9,2.9,7149
Cust_7150,001-804-2713,joseph.ward@gmail.com,,Delaware,Namibia,Male,23-Oct-24,01-Sep-24,Silver,Credit Card,Single,11-Jan-24,Active,13-Feb-24,Cust_7150,gmail.com,44,2604.21,250,11,4.6,7150
Cust_7151,692-388-5857,crystal.mills@outlook.com,,Georgia,Indonesia,Male,27-Apr-24,23-Oct-24,Others,Debit Card,Single,11-Aug-24,Inactive,04-Jan-24,Cust_6409,outlook.com,23,1772.67,258,6,2.9,7151
Cust_7152,141-879-1054,jeffrey.mcdaniel@gmail.com,,Oregon,Cook Islands,Male,23-Oct-24,23-Oct-24,Others,Credit Card,Married,23-Oct-24,Inactive,30-Aug-24,Cust_1002,gmail.com,18,7369.34,250,6,1,7152
Cust_7153,532-302-3032,jose.irwin@gmail.com,,Alaska,Bosnia and Herzegovina,Male,24-Jan-24,23-Oct-24,Bronze,Credit Card,Single,27-Jan-24,Inactive,23-Jun-24,Cust_7153,gmail.com,47,8657.7,497,8,2.9,7153
Cust_7154,692-220-6296,brian.sanchez@outlook.com,,South Dakota,Croatia,Other,23-Oct-24,23-Oct-24,Silver,Debit Card,Single,23-Oct-24,Active,09-May-24,Cust_3664,outlook.com,42,2533.42,250,4,2.9,7154
Cust_7155,615-352-9691,christina.mccann@gmail.com,,Louisiana,Jersey,Other,11-Jun-24,21-Apr-24,Platinum,Credit Card,Single,23-Oct-24,Active,24-May-24,Cust_1286,gmail.com,66,3787.81,220,7,2.9,7155
Cust_7156,628-942-6555,jennifer.clark@yahoo.com,,Colorado,Malta,Female,16-Jul-24,04-Jun-24,Silver,Debit Card,Single,27-Sep-24,Active,31-May-24,Cust_7156,yahoo.com,63,2781.28,250,12,4.6,7156
Cust_7157,540-899-7934,michael.crawford@yahoo.com,,Utah,Singapore,Female,23-Oct-24,12-Mar-24,Platinum,Debit Card,Others,23-Oct-24,Active,17-Feb-24,Cust_7157,yahoo.com,37,8732.74,250,2,3.5,7157
Cust_7158,637-283-7023,chris.miller@yahoo.com,,Vermont,Korea,Other,23-Feb-24,02-Mar-24,Platinum,PayPal,Others,08-Sep-24,Active,19-May-24,Cust_7158,yahoo.com,44,7195.85,150,5,2.9,7158
Cust_7159,343-816-8608,carol.crawford@gmail.com,,Illinois,Guatemala,Other,23-Oct-24,23-Oct-24,Gold,Cash,Single,15-Jan-24,Active,08-Jun-24,Cust_7159,gmail.com,58,365.58,324,6,3.5,7159
Cust_7160,396-327-2521,sharon.mercer@gmail.com,,Washington,Mongolia,Female,02-Jun-24,23-Oct-24,Gold,PayPal,Others,23-Oct-24,Inactive,20-Jul-24,Cust_7160,gmail.com,52,1084.68,250,10,4.2,7160
Cust_7161,703-350-7465,ronald.henson@gmail.com,,Nebraska,Tajikistan,Female,11-Aug-24,30-Jan-24,Gold,Cash,Single,22-Apr-24,Active,20-Jul-24,Cust_7161,gmail.com,55,941.49,314,6,1.7,7161
Cust_7162,667-349-0432,rebecca.king@gmail.com,,Georgia,Italy,Other,23-Oct-24,11-Oct-24,Gold,Credit Card,Single,09-Sep-24,Active,27-Mar-24,Cust_7162,gmail.com,24,3809.1,108,9,1.7,7162
Cust_7163,479-887-6825,sarah.griffin@outlook.com,,Washington,Colombia,Other,23-Oct-24,23-Oct-24,Platinum,PayPal,Divorced,06-Apr-24,Inactive,16-Jan-24,Cust_7163,outlook.com,44,1686.55,250,6,4.7,7163
Cust_7164,001-684-5637,matthew.carter@outlook.com,,Alabama,Antigua and Barbuda,Female,23-Oct-24,23-Oct-24,Silver,Debit Card,Single,02-Mar-24,Active,05-Sep-24,Cust_6632,outlook.com,44,3108.37,235,6,2.9,7164
Cust_7165,638-779-0923,crystal.nelson@outlook.com,,Kentucky,Hungary,Female,23-Oct-24,23-Oct-24,Silver,Debit Card,Divorced,23-Oct-24,Inactive,15-Jun-24,Cust_7165,outlook.com,44,6306.3,494,6,2.6,7165
Cust_7166,491-594-2232,joseph.clay@outlook.com,,Indiana,Guadeloupe,Female,13-Feb-24,03-Jan-24,Gold,Cash,Others,23-Oct-24,Active,08-Jan-24,Cust_1711,outlook.com,44,1879.26,76,6,4.9,7166
Cust_7167,792-647-1504,jasmine.davis@outlook.com,,Indiana,Mongolia,Other,25-May-24,13-May-24,Others,Cash,Married,21-Jan-24,Active,28-Jan-24,Cust_7167,outlook.com,69,4662.33,250,6,2.9,7167
Cust_7168,742-357-5920,stacey.durham@gmail.com,,Colorado,Suriname,Female,23-Oct-24,03-Aug-24,Silver,Credit Card,Divorced,23-Oct-24,Active,29-Apr-24,Cust_7168,gmail.com,70,5146.57,336,6,2.9,7168
Cust_7169,169-160-4425,kristin.moore@gmail.com,,Wyoming,Togo,Female,23-Oct-24,23-Oct-24,Others,Cash,Married,13-Aug-24,Inactive,24-Sep-24,Cust_7169,gmail.com,44,345.23,466,5,2.9,7169
Cust_7170,926-344-1470,michael.rivera@gmail.com,,Connecticut,Ireland,Male,23-Oct-24,23-Oct-24,Gold,PayPal,Married,10-Jun-24,Active,31-Jul-24,Cust_7170,gmail.com,44,7275.15,11,6,3.8,7170
Cust_7171,995-680-2136,shannon.edwards@gmail.com,,California,India,Female,21-Apr-24,13-May-24,Others,Debit Card,Single,23-Oct-24,Active,27-Jul-24,Cust_7171,gmail.com,44,1743.13,30,7,4.3,7171
Cust_7172,470-6-,jeffery.bailey@yahoo.com,,Maine,Saint Martin,Female,15-Jun-24,23-Oct-24,Gold,PayPal,Single,23-Oct-24,Active,07-Sep-24,Cust_7364,yahoo.com,44,5435.98,457,3,2.9,7172
Cust_7173,355-893-6691,omar.daniel@outlook.com,,Alaska,Maldives,Female,12-Apr-24,27-Jun-24,Platinum,Cash,Single,22-Jul-24,Active,03-Jun-24,Cust_7173,outlook.com,44,2554.9,250,11,1.3,7173
Cust_7174,994-304-3982,michael.banks@yahoo.com,,Tennessee,Philippines,Male,23-Oct-24,23-Oct-24,Bronze,Cash,Married,02-May-24,Active,06-May-24,Cust_9254,yahoo.com,44,5749.57,250,6,2.9,7174
Cust_7175,487-863-9844,joseph.lewis@outlook.com,,Indiana,Honduras,Female,23-Oct-24,15-Feb-24,Others,Credit Card,Divorced,23-Oct-24,Inactive,17-Sep-24,Cust_4038,outlook.com,47,1709.58,250,6,3.7,7175
Cust_7176,616-334-1641,ian.smith@gmail.com,,Connecticut,Canada,Other,13-Oct-24,23-Oct-24,Others,PayPal,Others,27-Jun-24,Active,24-Aug-24,Cust_7176,gmail.com,58,6694.24,250,6,2.8,7176
Cust_7177,001-880-4974,mary.ward@gmail.com,,Wisconsin,Bangladesh,Other,03-Oct-24,30-Mar-24,Gold,Debit Card,Single,19-Jul-24,Active,18-Jul-24,Cust_7177,gmail.com,44,9405.57,451,6,3.9,7177
Cust_7178,549-491-0935,natasha.reeves@gmail.com,,Colorado,Cayman Islands,Female,23-Oct-24,23-Aug-24,Bronze,Cash,Others,10-Jan-24,Inactive,14-Oct-24,Cust_7178,gmail.com,69,6462.21,365,11,2.9,7178
Cust_7179,302-959-0156,melinda.bush@outlook.com,,Mississippi,Lebanon,Male,28-Sep-24,17-Jul-24,Gold,Credit Card,Single,23-Oct-24,Active,26-Apr-24,Cust_7179,outlook.com,44,8761.63,350,7,4.5,7179
Cust_7180,782-970-3722,cheryl.mcclain@gmail.com,,Oregon,Hong Kong,Other,08-Apr-24,19-Jun-24,Gold,Credit Card,Others,23-Oct-24,Active,09-May-24,Cust_9894,gmail.com,38,7327.41,250,6,2.1,7180
Cust_7181,240-778-0418,hunter.montoya@outlook.com,,Oregon,American Samoa,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Others,02-Jun-24,Active,24-Jan-24,Cust_7181,outlook.com,44,8067.56,250,6,4.4,7181
Cust_7182,741-412-9796,jeffrey.rubio@yahoo.com,,Tennessee,Syrian Arab Republic,Female,23-Oct-24,25-Jun-24,Bronze,Cash,Others,23-Oct-24,Inactive,15-Jan-24,Cust_7182,yahoo.com,44,7464.61,328,6,2.9,7182
Cust_7183,001-855-8858,mary.thomas@gmail.com,,Kentucky,United States Minor Outlying Islands,Female,11-Jan-24,29-May-24,Gold,Debit Card,Divorced,12-Aug-24,Active,26-Jun-24,Cust_6441,gmail.com,47,8877.57,250,12,2.9,7183
Cust_7184,450-573-1954,jeffrey.garcia@outlook.com,,Montana,Venezuela,Other,23-Oct-24,23-Oct-24,Silver,Credit Card,Single,19-Jan-24,Inactive,09-Feb-24,Cust_846,outlook.com,63,6229.81,250,7,2.9,7184
Cust_7185,409-377-2833,jennifer.patton@outlook.com,,Mississippi,Djibouti,Other,23-Oct-24,23-Oct-24,Bronze,Cash,Others,23-Oct-24,Active,14-Apr-24,Cust_7185,outlook.com,44,883.21,250,6,4.2,7185
Cust_7186,001-618-2548,kelly.fischer@gmail.com,,Illinois,Myanmar,Male,23-Oct-24,23-Oct-24,Bronze,Cash,Single,22-Jun-24,Active,16-May-24,Cust_7186,gmail.com,44,9156.74,135,1,3.1,7186
Cust_7187,521-570-8215,robert.christian@gmail.com,,Oklahoma,Madagascar,Female,05-Jul-24,23-Oct-24,Silver,Debit Card,Others,23-Oct-24,Active,19-Mar-24,Cust_7187,gmail.com,39,5844.1,42,6,2.2,7187
Cust_7188,442-966-4507,deborah.reese@outlook.com,,Mississippi,Bhutan,Female,06-Mar-24,18-Aug-24,Bronze,Credit Card,Divorced,31-Aug-24,Inactive,10-Oct-24,Cust_9378,outlook.com,64,7755.07,437,3,1.4,7188
Cust_7189,936-268-5779,bobby.chavez@yahoo.com,,Maine,Nigeria,Male,23-Oct-24,27-May-24,Others,PayPal,Single,23-Oct-24,Active,01-Oct-24,Cust_7189,yahoo.com,44,4161.5,88,6,2.1,7189
Cust_7190,654-593-9114,erik.smith@gmail.com,,Delaware,Qatar,Other,14-Oct-24,27-Aug-24,Bronze,Debit Card,Married,23-Oct-24,Active,22-Mar-24,Cust_6574,gmail.com,65,8122.15,401,6,3.8,7190
Cust_7191,001-996-8241,gregory.rodriguez@yahoo.com,,North Carolina,Saudi Arabia,Male,20-Sep-24,23-Oct-24,Others,Debit Card,Single,05-Sep-24,Inactive,04-Oct-24,Cust_7191,yahoo.com,36,2040.24,276,10,4.5,7191
