CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_9134,Stephanie,Carr,johnny.mclean@gmail.com,(790)778-9327x015,"8479 Rita Hills Apt. 882 West Amyhaven, NJ 44895",Amandabury,North Dakota,Zambia,,,61,,11-07-2024,2687.64,,1,Silver,PayPal,Single,Bachelor,,Sports,,Inactive,30-06-2024,Decision get dinner.,,FALSE,1.1
Cust_9135,Jessica,Gonzalez,sharon.hernandez@gmail.com,001-640-600-2603x86837,"787 Bishop Manor Downsborough, FL 78292",North Courtney,California,Anguilla,,Male,37,26-06-2024,21-08-2024,6165.88,454,,,PayPal,Married,,Doctor,Sports,,,12-05-2024,,Cust_3168,TRUE,4.5
Cust_9136,Suzanne,Bates,christopher.green@outlook.com,+1-407-448-1427x08349,"020 Kristie Glen Suite 111 Andersonport, NH 83922",Gallegoshaven,Georgia,Peru,,Male,27,08-06-2024,01-02-2024,669.12,240,12,Platinum,Debit Card,Single,,Engineer,Traveling,,Inactive,13-02-2024,,,TRUE,
Cust_9137,Rebecca,David,sierra.pennington@yahoo.com,(438)831-9943x313,"99912 Watson Mount Apt. 777 East Michelle, PA 64059",Davidmouth,Nebraska,Senegal,,Male,36,14-09-2024,,291.92,,4,Bronze,Debit Card,Married,,Engineer,Traveling,30-09-2024,,16-01-2024,Future chair game.,,FALSE,1.5
Cust_9138,Michelle,Fox,gary.meadows@None,269-552-1863x48218,"25256 Luis Locks Garytown, ND 58822",North Seth,North Carolina,Peru,,Female,,15-05-2024,,3694.83,,,Bronze,PayPal,,High School,Engineer,,27-06-2024,Active,11-01-2024,Role fund growth.,,FALSE,4.1
Cust_9139,Donald,Walker,kristen.crosby@gmail.com,(963)259-1244x4022,"PSC 7870, Box 8840 APO AA 58664",Joshuaview,Indiana,Micronesia,,Male,,,06-09-2024,9038.7,,,,Credit Card,Divorced,Master,,Sports,11-07-2024,Active,13-04-2024,Stand kind plan.,Cust_4626,FALSE,
Cust_9140,Zachary,Taylor,kenneth.proctor@outlook.com,277-884-9732x5386,"096 Ashley Burgs South Jason, MI 66071",Lake John,North Dakota,Antigua and Barbuda,43165,Male,,12-04-2024,22-03-2024,605.34,,,Platinum,Credit Card,Married,,Teacher,,,,19-08-2024,Without by car wait.,,TRUE,
Cust_9141,Alexander,Juarez,paul.campbell@yahoo.com,001-393-574-6504,"901 Jackson Valley Lake Alfred, WI 11540",North Jenniferchester,Alaska,Libyan Arab Jamahiriya,83175,Male,,13-10-2024,19-09-2024,3386.39,483,3,Silver,Credit Card,Single,Master,,Music,,,12-06-2024,,Cust_2214,FALSE,
Cust_9142,Anthony,Malone,meagan.scott@yahoo.com,5168236387,"455 Patel Tunnel North Kentshire, RI 70237",Lake Erinmouth,Hawaii,Micronesia,66377,,,,27-09-2024,3348.5,154,4,Silver,Debit Card,Single,Master,Doctor,Traveling,07-02-2024,Inactive,25-08-2024,,,FALSE,
Cust_9143,Tyrone,Riddle,robin.wilson@outlook.com,001-923-630-1646x2053,"74771 Lori Spurs Suite 991 Edwardsville, WY 83266",East Samuel,Hawaii,Mexico,,Female,23,,,6030.52,,,,Credit Card,,Master,Teacher,Sports,,Inactive,21-01-2024,Unit those under.,,TRUE,
Cust_9144,Elizabeth,Brewer,ryan.mejia@None,980-292-3612,"844 Barnes Burgs East Robyn, MD 84375",Sarahborough,New York,Chile,,Female,,,15-01-2024,2753.68,,,Bronze,Debit Card,,High School,Teacher,,,,01-01-2024,,,FALSE,2.8
Cust_9145,Renee,Armstrong,amanda.wright@None,(571)615-9196x3117,"6031 Smith Terrace Port Richard, UT 52791",North Lindseytown,Massachusetts,Guyana,,Female,48,,,5725.22,205,,Silver,,Divorced,,Doctor,Music,,Active,06-09-2024,Again word boy then.,,TRUE,4.4
Cust_9146,Louis,Ross,michael.fowler@None,3723231785,USS Schultz FPO AE 43515,Willieshire,Virginia,Korea,,,,,,216.83,244,8,Silver,,,,Other,Reading,12-03-2024,Inactive,23-08-2024,I should focus town.,,FALSE,
Cust_9147,Stephanie,Mclean,richard.hester@outlook.com,945-251-9736x401,"94950 Villarreal Road Meganborough, HI 13826",Olsonport,California,Estonia,49468,Male,,12-04-2024,15-07-2024,7797.64,306,,Silver,Credit Card,Divorced,Bachelor,,Traveling,,,12-02-2024,,Cust_6214,TRUE,
Cust_9148,James,West,daniel.patterson@outlook.com,805-273-2572x904,"830 Wilson Light Apt. 461 East Rebeccashire, KY 95692",East James,Colorado,Chad,,,22,09-01-2024,,1207.22,6,,Bronze,,Married,Bachelor,Doctor,Music,18-08-2024,Inactive,21-07-2024,Doctor federal life.,Cust_4613,TRUE,
Cust_9149,Charles,Parker,julia.matthews@gmail.com,(257)966-9798x292,"40725 Harrington Ranch West Chris, PA 30291",Lake Sharonmouth,North Carolina,Andorra,,Female,,27-09-2024,03-07-2024,4520.39,456,,Platinum,,Single,High School,Doctor,,18-08-2024,Inactive,06-04-2024,Television stand.,Cust_928,TRUE,
Cust_9150,Jacqueline,Davidson,robert.pratt@gmail.com,+1-465-992-8873x5309,"947 Howell Pike Apt. 787 Davisfort, TX 95839",Toddshire,Tennessee,Chile,,,,,26-09-2024,5847.15,,,Platinum,Debit Card,,Bachelor,,Sports,25-03-2024,Active,07-10-2024,,,FALSE,
Cust_9151,Shannon,Cole,david.torres@outlook.com,(383)306-3627,"52754 Alexandra Plains Apt. 116 South Michaelmouth, NY 10184",Princestad,Louisiana,Tajikistan,,Male,,,,2345.19,144,2,Gold,Debit Card,Divorced,Bachelor,Other,Sports,,Inactive,15-01-2024,Ago wind life sport.,Cust_3986,FALSE,
Cust_9152,Andrew,Bowen,caitlin.williams@outlook.com,581.237.7553,"921 Mary Underpass Suite 133 New Brendaborough, NH 50493",West Alicia,Minnesota,Cote d'Ivoire,,Male,,,,3070.69,164,9,Gold,Debit Card,Divorced,,Doctor,Traveling,,Active,12-01-2024,Deal firm war and.,Cust_4157,TRUE,5
Cust_9153,Cynthia,Turner,jaime.lawson@outlook.com,+1-686-221-6637x96870,"33496 Young Cape Lake Kathleen, MA 75426",Natashamouth,Colorado,Syrian Arab Republic,,Male,32,,11-06-2024,1203.31,,,Silver,Debit Card,Married,,Other,Reading,,Inactive,14-05-2024,,,TRUE,
Cust_9154,Scott,Smith,dennis.little@yahoo.com,521.859.8609,"740 Michelle Brook Stephensonhaven, WI 08828",New Amberbury,Arizona,Antigua and Barbuda,26258,Female,,05-07-2024,,6250.24,,5,Silver,Debit Card,Single,Master,Engineer,,,,05-08-2024,Down oil decision.,,FALSE,3.5
Cust_9155,Justin,Harmon,michael.wood@gmail.com,364.446.9475,"7533 Nelson Skyway Suite 847 Emilyton, NY 07834",Bradmouth,Wisconsin,Gibraltar,,Male,33,,23-02-2024,7804.41,184,7,Platinum,Debit Card,Divorced,,,Sports,,Inactive,26-07-2024,,,FALSE,
Cust_9156,Veronica,Castaneda,barry.benton@None,780-705-8135,"398 Donna Plains Michaelport, KS 67163",Jonesport,Kentucky,Estonia,,Male,43,19-04-2024,,7158.82,371,,Bronze,Debit Card,Single,Master,Doctor,Traveling,,Active,11-05-2024,Language call stock.,Cust_5701,TRUE,
Cust_9157,Alexander,Perry,melissa.gray@None,+1-780-250-9018x02587,"90992 Moreno Knolls Suite 881 Lake Gregory, MD 67417",West Gailport,Georgia,Cyprus,,Male,68,23-04-2024,,1598.39,304,,Platinum,Credit Card,,,Other,Reading,26-05-2024,Inactive,04-10-2024,,,FALSE,
Cust_9158,Leah,Johnson,kathleen.bell@yahoo.com,+1-405-786-1354x2383,"6603 Alexis Vista Suite 014 Rickymouth, NE 09721",Freemanfurt,Montana,San Marino,87895,,,,,2887.41,352,,Silver,,,,Other,Reading,03-04-2024,,15-03-2024,Decision stage.,Cust_1245,TRUE,4.6
Cust_9159,Jose,Young,jason.taylor@gmail.com,406.938.7953,"80256 Chang Glens Lake Ashley, MD 94843",Wisetown,Arizona,Togo,,,22,,,6579.64,,,Platinum,Debit Card,Divorced,High School,Engineer,,,Inactive,03-01-2024,When light miss.,Cust_3755,FALSE,
Cust_9160,Mary,Chavez,jennifer.hunt@yahoo.com,6555911624,"0748 Alvarez Overpass Suite 183 Thompsonshire, MA 57427",Gordonmouth,Illinois,Guatemala,,Male,28,,13-07-2024,1488.22,,,Bronze,Debit Card,,Master,Doctor,Reading,,,26-02-2024,Nature experience.,,TRUE,
Cust_9161,Melanie,Sandoval,william.watson@gmail.com,+1-288-625-8114x406,"PSC 3925, Box 2087 APO AP 32260",South Judith,New Jersey,Cocos (Keeling) Islands,,Male,,04-10-2024,,1586.18,,,Bronze,,Single,Bachelor,Other,Sports,,Active,13-02-2024,Audience since.,,TRUE,1.2
Cust_9162,Maria,Moody,jessica.rojas@gmail.com,340.567.6722x028,"685 Butler Parkways Apt. 581 Port Edward, NC 53323",New Joseph,Alabama,Mozambique,40409,Female,,25-01-2024,,7767.92,100,,Silver,PayPal,Single,Master,Other,Music,16-07-2024,Active,05-03-2024,,Cust_8246,TRUE,3
Cust_9163,Wendy,Hopkins,natalie.phillips@yahoo.com,964-778-3635x047,"699 Wendy Park Port Richardville, LA 83797",Lake David,South Dakota,Papua New Guinea,,Female,33,14-03-2024,16-04-2024,5730.63,,,Platinum,Credit Card,Single,,,,,,21-06-2024,Final order require.,Cust_2692,FALSE,5
Cust_9164,Mariah,Smith,lisa.murphy@yahoo.com,(969)612-3750x887,"00570 Briggs Alley Hineschester, GA 01839",East Carlos,Wisconsin,Egypt,8298,Male,,,,2385.94,,,Bronze,,Divorced,High School,Engineer,Traveling,11-08-2024,Active,03-08-2024,,,TRUE,
Cust_9165,Michael,Contreras,john.martin@None,+1-262-247-7436x7412,"1818 John Road Lake Elizabeth, MI 95865",Lake Jasonchester,Mississippi,Argentina,44862,Male,,,29-09-2024,8748.13,268,,Bronze,Debit Card,,,Other,,,,14-03-2024,,Cust_7395,TRUE,
Cust_9166,Richard,Wells,ralph.benjamin@None,619.496.8358,"74845 Valencia Shores Joneston, VA 24463",Williamsport,Mississippi,Belize,,Female,48,03-06-2024,,9146.44,,,,Credit Card,,Master,Engineer,Traveling,03-10-2024,Inactive,05-09-2024,Reduce sometimes.,Cust_5298,FALSE,1.8
Cust_9167,Mario,Stanley,alexander.carpenter@gmail.com,533.909.5320,"25587 Christine Pines Apt. 660 New Karina, KS 61581",Jeffreymouth,Wisconsin,Botswana,11113,,,,,4294.02,,,Gold,PayPal,Married,High School,Teacher,,,Inactive,11-05-2024,,,FALSE,
Cust_9168,Douglas,Zuniga,matthew.scott@outlook.com,001-545-983-8786x472,"8846 Rachel Prairie Andrewside, TN 61299",Hillton,Arkansas,Botswana,57610,,58,,,1694.17,,11,Platinum,Debit Card,,Bachelor,Other,Music,30-01-2024,,28-09-2024,Quite year media.,,TRUE,
Cust_9169,Kyle,Buchanan,matthew.parker@outlook.com,738.561.3102,"387 Allen Island Suite 996 North Edward, NH 55712",Jimenezfurt,Colorado,Saint Pierre and Miquelon,99062,,,,11-04-2024,6222.69,477,,Bronze,PayPal,Married,Bachelor,Engineer,Traveling,21-06-2024,Inactive,06-05-2024,,Cust_1039,TRUE,
Cust_9170,Jeffery,Morris,howard.harrell@outlook.com,507.651.7667x41033,"7734 Hale Plaza Suite 109 Greenfurt, MP 89412",New Evanfort,Nebraska,Palestinian Territory,82826,Female,,24-03-2024,21-07-2024,7532.99,341,3,,Debit Card,Married,Bachelor,Other,,,,27-04-2024,Wear produce light.,,TRUE,
Cust_9171,Rick,Dixon,john.sparks@outlook.com,375.804.6067x4645,"PSC 3858, Box 3616 APO AP 50303",New Stevenbury,Maryland,China,,Female,,07-02-2024,03-08-2024,9354.87,156,,Silver,Debit Card,Divorced,Master,Other,Traveling,04-04-2024,,13-01-2024,True production at.,,FALSE,1.5
Cust_9172,Keith,Jackson,mark.garcia@gmail.com,(873)763-7803x23244,USS Moran FPO AP 59760,South Roger,Alabama,Iraq,,,,21-01-2024,,1174.96,,5,,Credit Card,Married,,Other,Reading,,,02-05-2024,City dinner figure.,Cust_1707,TRUE,3.1
Cust_9173,Melissa,Powers,olivia.zuniga@yahoo.com,(988)607-9876x0400,"645 Wilson Courts Apt. 822 Lake Ericaburgh, PR 45586",North Stephanieside,Idaho,Madagascar,,Female,64,22-09-2024,,1547.71,263,,Silver,Credit Card,,Bachelor,Engineer,Traveling,06-06-2024,Inactive,10-02-2024,,,FALSE,2.3
Cust_9174,Anthony,Garcia,gordon.king@None,815-285-1941x2297,"35548 Regina Fields Apt. 936 Lake Toni, ND 94170",Port Patriciabury,Florida,Bosnia and Herzegovina,18260,,,20-05-2024,,6658.15,,1,Platinum,PayPal,Divorced,Master,Other,Traveling,,,28-05-2024,Develop protect big.,,FALSE,3.7
Cust_9175,Debbie,Christensen,renee.harrell@None,503.544.2685x320,"1329 Natasha Forge Suite 956 Port Jason, PW 17337",Johnsonland,New Jersey,Heard Island and McDonald Islands,14398,Female,50,06-01-2024,01-02-2024,4496.7,,5,,,,,Engineer,Traveling,03-02-2024,Active,04-07-2024,,,FALSE,
Cust_9176,Cody,Arias,charles.bowman@yahoo.com,(383)282-7748,"50860 Lisa Hills Port Chad, MO 12014",South Michael,Washington,Syrian Arab Republic,,Female,27,12-03-2024,,7629.35,415,,Bronze,,,High School,Other,Traveling,17-01-2024,Active,26-03-2024,,Cust_9093,TRUE,
Cust_9177,John,Meyer,melissa.morgan@outlook.com,767-660-3235x2386,"7070 Eugene Estate Gibsonbury, NV 35371",Montgomerystad,Alaska,Uganda,,Male,47,13-09-2024,,5103.31,137,,,,,Master,Engineer,Music,05-01-2024,Active,26-02-2024,,,FALSE,1.1
Cust_9178,Roy,Santana,lisa.hernandez@yahoo.com,001-707-508-6655x7048,"02373 Garcia Lake Jermainefurt, MA 88400",North Susan,Vermont,Cayman Islands,92148,Female,,,04-04-2024,215.63,226,12,,PayPal,Divorced,Master,Other,Reading,14-03-2024,,13-02-2024,Reason represent.,Cust_1691,TRUE,1.1
Cust_9179,Steve,Bates,stephen.nelson@gmail.com,001-763-846-1091x5690,"0997 Susan Well Annafort, VI 34912",Port Eddieport,Pennsylvania,Isle of Man,,Male,,,,2647.09,239,,Gold,Debit Card,Divorced,,Teacher,Music,,Inactive,05-05-2024,,,FALSE,
Cust_9180,James,Proctor,amber.velasquez@yahoo.com,869-307-3999x0536,"58891 Hannah Drive Apt. 431 West Sarahshire, FM 32929",Erikville,Kentucky,United Arab Emirates,33988,Female,33,,21-07-2024,9207.5,343,,Bronze,,Married,,Engineer,Sports,,Inactive,09-09-2024,Card left guess.,Cust_9088,FALSE,3.6
Cust_9181,Sara,Bird,kaylee.santos@gmail.com,001-237-203-2174,"0284 Charlotte Gardens North Hayleytown, OK 87129",Stephentown,California,Guinea-Bissau,35126,Male,,24-02-2024,,4079.79,431,,Bronze,Debit Card,Married,High School,Doctor,Reading,08-06-2024,Active,28-09-2024,Than someone far.,,FALSE,1.4
Cust_9182,Sandra,Owens,sara.simpson@gmail.com,229-534-8792,"187 Mariah Tunnel Apt. 559 South Jillbury, MO 94800",Jasonbury,Nevada,Tajikistan,,,32,02-04-2024,,6126.78,464,,Platinum,,Married,Master,Doctor,Sports,,Active,29-03-2024,Sort off continue.,,FALSE,
Cust_9183,Paul,Flowers,emily.anderson@outlook.com,(393)292-0961,"756 Barber Unions West Erikafort, PA 05042",Matthewshire,Illinois,Algeria,26334,Female,,21-03-2024,19-04-2024,5697.68,365,7,Silver,Credit Card,,Master,Engineer,Music,28-07-2024,Inactive,25-03-2024,,,TRUE,
Cust_9184,Jerry,Parker,laura.crawford@gmail.com,+1-581-892-1181x032,"8329 Taylor Grove Joshuaville, MO 62090",Hullstad,Hawaii,Croatia,95962,,31,,31-07-2024,1771.23,,9,Silver,PayPal,Married,,,Sports,,,17-07-2024,,Cust_512,FALSE,3.7
Cust_9185,Brian,Ferguson,randy.carpenter@None,001-935-771-6725x507,Unit 7468 Box 0768 DPO AA 75162,Garzaview,West Virginia,Libyan Arab Jamahiriya,,Male,,,,7471.11,387,7,Silver,,Divorced,,Other,Reading,11-04-2024,,16-06-2024,Section at wrong.,,TRUE,
Cust_9186,Laura,Thomas,joseph.duarte@None,001-446-718-6542x251,"599 Perez Ranch Port Samantha, FM 11769",East Bryanmouth,Missouri,South Georgia and the South Sandwich Islands,,,18,14-08-2024,11-01-2024,264.72,212,,,Credit Card,Divorced,High School,Engineer,Music,04-08-2024,,17-08-2024,,Cust_188,TRUE,2.2
Cust_9187,Nicholas,Johnson,ernest.mosley@outlook.com,-4678,"304 Evans Throughway Suite 442 Lake Carl, WV 35107",Jonesville,New York,Algeria,37536,,55,,12-02-2024,6836.46,101,,Gold,PayPal,Married,Master,Doctor,Reading,28-02-2024,,05-06-2024,,Cust_5282,FALSE,3.1
Cust_9188,Lisa,Allen,amanda.kim@outlook.com,001-577-661-9292x0997,"3794 Martin Gateway Suite 421 New Catherine, TN 73915",Terrellland,Wisconsin,Brazil,,Female,,,05-03-2024,4928.84,,,Gold,Debit Card,Married,Master,Engineer,Music,02-08-2024,Active,03-04-2024,,Cust_9375,FALSE,
Cust_9189,Arthur,Williams,preston.sims@None,7913321333,USS Richardson FPO AP 05468,North Tanyabury,Arkansas,Spain,,Female,56,13-01-2024,,6116.16,,6,Platinum,,Divorced,High School,Engineer,,,,22-04-2024,,Cust_9661,TRUE,4.5
Cust_9190,Scott,Lambert,tamara.smith@outlook.com,001-510-577-6943,"81291 Thomas Centers Sydneytown, IN 75042",West Michealhaven,Arizona,China,,Male,,,,5537.66,173,,Gold,,Divorced,Master,Engineer,Reading,,,09-06-2024,Few student.,,FALSE,
Cust_9191,Sara,Baker,samantha.love@outlook.com,001-534-872-6819x690,"9131 Tonya Via East Sandra, TN 11663",Perezberg,Illinois,Norfolk Island,,,,11-08-2024,21-04-2024,5451.61,376,6,,,Single,Bachelor,Doctor,Music,,Active,14-07-2024,Head house arrive.,Cust_5087,TRUE,
Cust_9192,Wendy,Smith,eric.morris@None,738.866.2819x559,"188 Ann Trace Apt. 770 North Angela, MS 09378",Jamesstad,Connecticut,Estonia,,Male,,11-03-2024,15-10-2024,2914.91,,,Platinum,Credit Card,,,,Sports,21-08-2024,,24-09-2024,,,FALSE,
Cust_9193,Deborah,Marsh,debra.tyler@None,974-909-2391,"60067 Andrea Row Apt. 904 New Douglasborough, WI 26110",East Daniel,Alabama,France,,Male,52,,,805.59,136,,Platinum,Credit Card,Divorced,High School,,Sports,17-03-2024,Active,24-08-2024,,,TRUE,
Cust_9194,Kathryn,Marshall,john.barr@gmail.com,426.564.3881,"34592 Sylvia Manors East Michaelburgh, NV 38378",Lake Stephanie,Arizona,Kenya,,,,,22-02-2024,8399.6,,12,Bronze,Credit Card,,,Other,Reading,15-04-2024,,13-10-2024,Blue two news.,Cust_1653,TRUE,4.5
Cust_9195,Sharon,Solis,ashley.harris@outlook.com,001-320-807-6856,"987 Jennifer Vista Lisaport, NY 77269",New Amandastad,New Jersey,Benin,10142,,61,,09-09-2024,6282.97,132,4,Bronze,Credit Card,Single,High School,Engineer,Sports,,,19-05-2024,He use public move.,,TRUE,4.9
Cust_9196,Diana,Brown,danny.smith@outlook.com,385.596.0647x533,"269 Leslie Walks Suite 065 Brayhaven, ID 88456",Timothyton,Minnesota,Christmas Island,,Female,36,31-05-2024,,5143.8,,10,Platinum,Credit Card,Married,Master,Doctor,Sports,,,26-01-2024,,,FALSE,
Cust_9197,James,Scott,paula.wheeler@gmail.com,858.374.8229,"42492 Peters Walks Jackborough, TX 36592",Batesfurt,Kansas,Cayman Islands,96542,,25,,,7970.96,,4,Silver,PayPal,Divorced,High School,Other,Music,,,13-04-2024,Face education vote.,Cust_3659,FALSE,1.9
Cust_9198,Stephanie,Bautista,michelle.hall@gmail.com,8494944695,"61960 Timothy Prairie Edwardmouth, ME 71605",New Jessicastad,Delaware,Equatorial Guinea,53684,,59,05-02-2024,18-02-2024,3086.02,443,,,PayPal,Married,Bachelor,Engineer,Sports,,Inactive,30-08-2024,Us look almost.,,FALSE,
Cust_9199,Amy,Pitts,david.santos@outlook.com,001-653-542-4257x3666,"13805 Wayne Motorway New Nicholasshire, ID 99709",North Sheilatown,Massachusetts,Norfolk Island,,Female,44,,24-05-2024,1008.6,5,,Bronze,PayPal,Married,,Engineer,Reading,,Inactive,04-10-2024,,Cust_5706,TRUE,3.4
Cust_9200,Frances,Harper,garrett.sandoval@yahoo.com,569.652.2000x7342,"454 Ramos Manor Suite 898 Williamsmouth, DE 03574",East Debra,New York,Guinea-Bissau,,,31,,,1160.1,,1,Bronze,PayPal,,Master,Teacher,Sports,20-07-2024,Active,21-08-2024,Point recently save.,,TRUE,4.5
Cust_9201,Erica,Parker,andrea.todd@yahoo.com,212.732.2032x69338,Unit 8717 Box 5710 DPO AP 83885,North Michael,Kansas,Saudi Arabia,,Female,,31-05-2024,,8320.64,,,Gold,PayPal,Married,,Other,,,,26-04-2024,,,FALSE,
Cust_9202,Anthony,Weber,brian.smith@gmail.com,9722410075,"4067 Hughes Lane North Rose, AL 26915",Luisview,Florida,Belize,74407,Male,,,13-10-2024,7579.17,19,,Silver,Debit Card,Married,Bachelor,Engineer,Sports,,Inactive,28-08-2024,,,FALSE,2.8
Cust_9203,Jared,Barnes,sonya.roberts@gmail.com,(838)822-7806,"120 Gerald Glens Port Leslieview, OK 25433",Smithchester,Iowa,Croatia,49740,,58,15-07-2024,24-09-2024,9684.67,203,1,,Debit Card,Divorced,High School,Other,Sports,,Active,30-08-2024,,,FALSE,2.4
Cust_9204,Alyssa,Manning,nicholas.carroll@None,(670)643-9499,"95515 Miller Neck New Roberthaven, MN 28200",West Jason,Missouri,Morocco,66566,,,18-03-2024,,9187.29,81,2,Platinum,,,Bachelor,Teacher,Music,19-09-2024,Active,14-07-2024,,,TRUE,1.4
Cust_9205,Kathy,Johnson,robert.jacobs@yahoo.com,001-587-493-1131x1544,USS Adams FPO AP 07021,Brettville,Oregon,Djibouti,,Male,,,08-07-2024,1431.4,340,,,,Married,,Engineer,,,,24-09-2024,Power explain wide.,Cust_653,TRUE,
Cust_9206,Janet,Mckay,gina.washington@yahoo.com,624-224-8030x21284,"9993 Higgins Spring Lake Josephberg, SD 24349",Lake Tiffany,Wyoming,Angola,87345,,,,09-05-2024,4037.78,283,,Gold,Credit Card,,,Other,Reading,19-01-2024,Inactive,29-03-2024,,,TRUE,
Cust_9207,Robert,Wilson,samuel.silva@None,754.466.7242x190,"8473 Bright Roads Port Mary, OK 98604",South Matthewside,Wyoming,Congo,,Female,48,13-02-2024,,5783.2,,,Bronze,,Single,Master,Other,Music,,,22-06-2024,,Cust_7261,FALSE,1.5
Cust_9208,Robin,Allen,erin.garza@yahoo.com,(972)418-7207,"853 Danny Ferry Suite 553 North Ann, DE 79901",Lake Carol,Ohio,United Arab Emirates,89690,Male,48,,08-07-2024,1114.68,,4,Gold,Credit Card,Married,Bachelor,Engineer,,,Active,12-05-2024,Likely attention.,,TRUE,
Cust_9209,Jasmine,Brady,stephen.schmidt@outlook.com,001-293-381-8877,"003 Tammy Court Apt. 226 Katiechester, NY 86707",East Johnstad,Rhode Island,French Polynesia,76406,Male,43,,11-02-2024,6290.31,417,,Bronze,PayPal,,High School,Other,Sports,19-09-2024,Inactive,20-07-2024,Explain myself.,Cust_6387,FALSE,1.1
Cust_9210,Christopher,Smith,evan.caldwell@yahoo.com,479.392.9471,Unit 4890 Box 8182 DPO AA 07055,Laurenville,Oklahoma,United Arab Emirates,,,,22-07-2024,19-09-2024,8657.9,,12,Platinum,Debit Card,,Master,Teacher,Music,,Inactive,06-07-2024,,Cust_9970,FALSE,
Cust_9211,Wendy,Wright,erica.poole@outlook.com,001-974-629-4645,"3450 Nancy Causeway Apt. 915 South Colin, LA 70375",Lake Kathy,Arkansas,British Indian Ocean Territory (Chagos Archipelago),47777,Female,,,,5233.18,,,Silver,,Single,,Other,Sports,,Inactive,25-01-2024,,Cust_4945,TRUE,1.8
Cust_9212,Vanessa,White,susan.watkins@gmail.com,393.215.9122x054,"72777 Kim Point Suite 422 Carolshire, VI 17523",Brittanymouth,New Mexico,Bosnia and Herzegovina,,Female,66,08-10-2024,01-06-2024,157.24,,9,Bronze,Credit Card,Married,,Teacher,Music,,Inactive,11-09-2024,,Cust_6230,TRUE,
Cust_9213,Rhonda,Hancock,joshua.mcintyre@yahoo.com,954.249.4318,"470 Joseph Springs Hannahshire, AZ 34773",New Adam,West Virginia,Algeria,83734,Male,36,05-07-2024,,3382.43,314,,Platinum,PayPal,Single,Master,Other,Traveling,,Active,19-02-2024,Cultural increase.,,FALSE,1.1
Cust_9214,Amanda,Williams,gerald.banks@yahoo.com,592-905-4877x976,"2947 Hayes Forks Suite 150 South Craigland, CO 16317",Powellland,Texas,Cambodia,84349,Male,33,01-01-2024,,321.52,,7,Bronze,,Divorced,High School,Doctor,Music,,Inactive,22-09-2024,Mouth wife realize.,,FALSE,
Cust_9215,John,Ramos,jonathan.campbell@outlook.com,(692)319-0026x0402,"84169 Castaneda Port Apt. 820 Oneillton, PW 16628",Joshuaport,New Hampshire,Central African Republic,95583,Male,44,,03-08-2024,8980.35,9,5,Bronze,PayPal,Married,Master,Doctor,Reading,,,24-07-2024,,,TRUE,
Cust_9216,Kathryn,Keller,joseph.conner@yahoo.com,519.762.6955x87894,"272 Walsh Corner Port Colleenberg, UT 66089",West Matthew,South Carolina,Uzbekistan,38555,,41,,,1519.32,458,,Silver,,Divorced,High School,Other,Traveling,25-08-2024,,29-02-2024,Change chance side.,Cust_3436,FALSE,
Cust_9217,Perry,Brown,jerry.ewing@gmail.com,001-308-546-1839x1646,"48891 Chang Mountain West Kyleville, AS 46783",West Kenneth,New Mexico,Madagascar,84657,Male,36,,,4107.6,116,,Platinum,Credit Card,,Bachelor,Engineer,Traveling,19-08-2024,Inactive,07-03-2024,,,TRUE,
Cust_9218,Daniel,Pace,michael.carter@None,001-542-322-9400x848,"717 Brady Gardens Davidton, PR 90660",Valdezland,New Jersey,Kyrgyz Republic,88332,Female,47,07-01-2024,23-04-2024,4772.66,,,,PayPal,Married,,Engineer,,03-06-2024,,26-09-2024,,Cust_5226,FALSE,1.1
Cust_9219,Tammy,Rice,whitney.barr@None,+1-997-608-6953x217,"98408 Sydney Circles Suite 598 Port Timothyville, KY 42022",Hartstad,California,Marshall Islands,,,,,,2739.64,187,8,Bronze,PayPal,Single,High School,,Reading,,Active,09-03-2024,,Cust_8557,FALSE,
Cust_9220,Andrea,Flores,kristine.williams@outlook.com,001-621-876-8087x64134,"PSC 7470, Box 8222 APO AE 69984",Gabrielfurt,Nevada,Sri Lanka,98001,Male,,30-08-2024,,8349.43,,3,Bronze,Debit Card,,Bachelor,Engineer,Sports,,,25-04-2024,Effect rest level.,Cust_4826,FALSE,
Cust_9221,Andrew,Miles,lawrence.crawford@None,8932532907,"48762 Dawn Plains Apt. 582 South Christopher, AK 16508",Kirkland,Nevada,Marshall Islands,,Male,,,03-06-2024,2975.36,127,8,,PayPal,Single,High School,Other,Sports,,Inactive,11-03-2024,PM hot under happen.,Cust_9240,FALSE,2
Cust_9222,Jody,Williams,george.evans@None,001-716-578-9346,"51961 Palmer Branch Suite 290 Jeffreyberg, SC 48906",Daniellemouth,New York,Netherlands Antilles,88726,,,,,1148.88,,8,Platinum,PayPal,Divorced,Bachelor,Doctor,Music,19-03-2024,Inactive,24-08-2024,,,FALSE,
